,id,prediction
1080,1019,1507.8613964782503
1081,349,1420.7962582766354
1082,1365,665.0120717420455
1083,1346,3616.7242659844146
1084,859,1139.8074978656464
1085,1254,1438.7362898689084
1086,876,2482.7120760370767
1087,1063,926.5721147009331
1088,591,2112.490996872591
1089,897,1738.5239677523145
1090,259,3053.2482762671466
1091,950,1456.9087148917138
1092,561,3786.5978788215357
1093,1314,3604.956915337583
1094,1207,919.0010030999733
1095,358,2816.0351117845235
1096,687,648.9910840640136
1097,562,1647.7022102435371
1098,734,4337.22377911617
1099,1288,2139.222170131076
1100,1428,2126.671596935588
1101,1243,1535.2783850045685
1102,66,1356.5707176136307
1103,377,701.301914808449
1104,1336,834.7398655490556
1105,634,2302.1105802004527
1106,862,730.3533313675903
1107,97,2427.281781378057
1108,949,-129.99698163425228
1109,1008,2663.9456476557157
1110,1313,1471.3051073303882
1111,1099,2602.5630442095458
1112,892,238.089672714244
1113,666,2763.3792747395214
1114,171,1962.4952415183056
1115,154,3923.8151177622426
1116,598,2821.989739608877
1117,533,1900.2592251689207
1118,1121,3131.895597683663
1119,1540,3796.5923045002087
1120,312,4137.034795824173
1121,301,2846.037303591969
1122,900,3210.859785726992
1123,1394,2728.4989143528505
1124,920,2675.3447047747454
1125,1466,3132.0692120124527
1126,1414,188.75592897815886
1127,390,1463.4153925763044
1128,1264,1060.6308374563164
1129,442,1995.7898048928196
1130,5,3850.3827623019774
1131,181,1774.0291905805138
1132,210,1550.496974994488
1133,488,2910.6902615043405
1134,1253,807.567769549913
1135,440,1601.4910458743839
1136,1381,2933.865714466035
1137,920,4338.753118543005
1138,200,1805.8670597363212
1139,1436,3382.538615465
1140,523,1279.480615894778
1141,703,1862.098841599492
1142,964,617.8708491645898
1143,372,1884.8323659972343
1144,1159,1834.1139190386289
1145,100,1057.1871583970956
1146,926,2657.1676264467064
1147,970,1106.436007531092
1148,946,1329.1723025241604
1149,498,1480.3071181099453
1150,858,4576.135437800864
1151,311,261.5764628696934
1152,1195,3152.596776115491
1153,912,888.114938383686
1154,999,3122.9375138392775
1155,399,2028.0848948788766
1156,1485,3627.2669628121216
1157,55,2924.066840328314
1158,73,972.8443883351842
1159,656,1823.790223394541
1160,600,1671.35023121126
1161,1477,3229.7133781484604
1162,1266,3764.894191386243
1163,573,1457.167735333404
1164,1157,1392.2591984627638
1165,1436,1907.0683395011743
1166,380,3476.4025145398105
1167,611,1714.74135969784
1168,1059,1723.1234878778027
1169,371,1989.1536108319137
1170,1183,2029.773631912743
1171,768,3458.623391331213
1172,760,3287.0650702810112
1173,525,1503.3834270768562
1174,253,1763.4798340798975
1175,85,2519.6300194571154
1176,1513,547.8348696463531
1177,359,365.7199868943162
1178,756,4445.814091943481
1179,91,3390.846453770428
1180,907,1515.3933900509205
1181,1159,2023.1843098848644
1182,1118,2733.5106188585137
1183,1167,3328.397991177209
1184,556,2121.1074908543064
1185,783,371.75156993695646
1186,1276,2939.512069542487
1187,424,2762.9276430777013
1188,45,2712.1333521501715
1189,70,1537.6510039747432
1190,1456,797.9098648961221
1191,190,2363.7900358064285
1192,1224,3429.189728057218
1193,840,2884.139950231452
1194,19,5017.067236876141
1195,521,678.9697616319067
1196,186,378.34562803747986
1197,762,719.5948379581628
1198,1479,690.099866083056
1199,546,1242.457183919782
1200,453,2848.852962604536
1201,1007,2168.837057327048
1202,50,2101.622373422783
1203,419,2860.867375160083
1204,825,1722.6526416259298
1205,1250,1572.8157162783496
1206,50,2415.3850994616337
1207,904,4635.138317117024
1208,983,652.8348871049802
1209,22,1207.007624766044
1210,1073,3574.13484444269
1211,1,2627.6595002488407
1212,377,1029.00115106976
1213,1143,2224.5743706550707
1214,906,3045.5623444158814
1215,253,1356.9335706988463
1216,1442,4066.2965307727895
1217,108,1750.5362247143726
1218,1469,1480.8500137488277
1219,136,1420.9676181931695
1220,56,1995.4803507365318
1221,272,4440.7125522645965
1222,903,2227.4545768627518
1223,1340,2360.2478398921344
1224,685,910.5044670776447
1225,1390,2926.4980471388076
1226,269,2832.830751865348
1227,778,1181.715928688926
1228,1479,2131.7095872641926
1229,1459,1947.4867432722663
1230,292,590.2372560704712
1231,793,1863.3295582836558
1232,1211,3586.6166751465494
1233,29,182.07084919738327
1234,1393,918.5417803624946
1235,629,2468.3561524059737
1236,471,2419.884017797401
1237,786,2482.7876865953326
1238,172,2275.120835818257
1239,79,3803.891905319803
1240,1169,2825.5888820909163
1241,1541,2606.910892282475
1242,1384,1976.0733915044807
1243,3,2653.0002618894673
1244,44,4037.2843621340094
1245,1307,3003.8198258099815
1246,364,2694.6980500360346
1247,219,467.5014964757879
1248,839,3406.5480362107014
1249,824,2945.16757177723
1250,1501,590.7879699788996
1251,1098,2931.0576351928844
1252,986,1257.2366942926305
1253,1153,1595.6441084608728
1254,1156,1406.6358578009035
1255,1100,3988.0371079906377
1256,909,1587.0756043250035
1257,424,2164.051783291679
1258,549,3702.931225634227
1259,1470,1648.8155660071602
1260,867,2901.5901828998135
1261,1482,2564.0733112733747
1262,519,3472.3585042662685
1263,1139,1404.49920943984
1264,923,1058.5651546308623
1265,713,1470.7469909873712
1266,1516,3985.733028884269
1267,1154,1436.9888788895582
1268,510,4742.347924474527
1269,106,1045.2217157165937
1270,306,1249.4966561547767
1271,1388,1301.702032712687
1272,714,1175.3527725744448
1273,1386,180.12395016322944
1274,317,2881.518104994358
1275,1333,5304.272409953039
1276,1216,2438.759950959537
1277,1102,2491.268749475397
1278,161,1446.2303991375297
1279,925,784.810271308837
1280,760,1607.1189292562835
1281,307,3252.397338615398
1282,1185,2533.7826098510645
1283,716,2004.207126532789
1284,290,4426.69429764961
1285,130,1960.1417113386947
1286,909,2841.8443952747443
1287,246,-684.3228431743169
1288,94,658.7427590310276
1289,210,1468.3518331554565
1290,589,2741.639970513414
1291,1501,1391.167606344868
1292,1238,1663.4503827410167
1293,243,2023.7935449036827
1294,280,-629.076972716774
1295,1194,1823.300916615833
1296,298,1648.287807780645
1297,423,2146.3121939173047
1298,587,1178.2755627068195
1299,657,3028.0683375714148
1300,508,2089.0870185212184
1301,860,1326.0238487406182
1302,1033,3887.8963626334858
1303,28,1490.593022623881
1304,816,1246.0579235083546
1305,758,1364.9541917764413
1306,1270,397.0972226801041
1307,771,760.8241517781476
1308,839,3334.8077070962813
1309,706,1682.3274128625121
1310,733,535.4979001003207
1311,1114,4280.206312779443
1312,1475,3005.089502708274
1313,825,2283.8733198629975
1314,338,2648.581754544711
1315,1230,3275.5913493985304
1316,1017,1462.5860006733333
1317,1535,164.41585178551577
1318,1002,2912.0632129652126
1319,616,2293.5940083339733
1320,1008,2421.238804858162
1321,887,2286.550841380866
1322,151,1854.328034930682
1323,729,3088.841521648976
1324,209,3231.2255558701113
1325,922,2542.1077657765513
1326,67,334.60119129882924
1327,1184,3583.8928588146314
1328,363,3820.619516647161
1329,676,-133.7730428678401
1330,775,3388.258688898111
1331,1348,2769.3634095068787
1332,325,1188.5128580897203
1333,192,3477.4117552769953
1334,432,3053.500721672585
1335,1452,439.55901546279983
1336,982,2382.982432729012
1337,312,3047.1563221923293
1338,708,3255.541230103458
1339,435,-133.55527416735958
1340,1112,943.1318333431277
1341,1231,1185.4372042040363
1342,981,1949.5889784781962
1343,15,2534.385489604531
1344,584,2421.6910503413624
1345,667,1816.1766389145937
1346,75,2559.0926063047887
1347,1488,2719.388368214612
1348,842,1810.3492859455596
1349,871,2905.071774156417
1350,959,4914.9413808333575
1351,507,2568.1474243480484
1352,1534,3962.334770746563
1353,704,1696.552470098432
1354,445,2102.644558603832
1355,906,2316.049136209898
1356,1259,2240.995043134481
1357,385,3125.2008661249606
1358,1511,3864.154195880093
1359,1440,2390.121439684361
1360,569,4651.02672113691
1361,1510,997.785380732877
1362,1455,595.6478871348627
1363,193,1312.2804685561146
1364,174,2721.428538900313
1365,583,2968.288630381799
1366,223,3192.4141108522795
1367,686,3260.004606522209
1368,104,1735.4023038868377
1369,1115,2344.084564735784
1370,386,2810.1715513268177
1371,916,2762.701358790761
1372,193,2320.6606216433443
1373,789,2986.191505197265
1374,293,4020.493098780949
1375,1442,5463.753355897756
1376,1407,754.5961047248461
1377,855,1439.4673333198175
1378,1389,2342.4149983423235
1379,760,1447.340043772388
1380,939,1075.1603269288821
1381,1217,4451.144028043525
1382,533,1611.7800779413833
1383,1115,4279.762788334612
1384,764,2979.660681635642
1385,1358,-339.5914713884231
1386,169,2394.2492106178893
1387,1037,3553.780717296329
1388,1410,4833.844397604897
1389,157,2926.7006537939983
1390,1249,2227.381189562712
1391,1526,301.1701199764984
1392,789,2047.2662236604879
1393,1035,2059.956889732018
1394,794,181.97234688422714
1395,296,3048.266590262833
1396,569,4246.627633182692
1397,1031,2277.934072796124
1398,815,1162.136253265026
1399,823,1070.7457614837926
1400,14,1219.73056276926
1401,340,700.9854395720499
1402,763,2008.3233332376735
1403,352,2193.822224864735
1404,1396,1624.9838599558366
1405,1439,2847.1539282284516
1406,1094,1481.4998837921735
1407,1044,1849.445571248771
1408,1429,928.5034351653644
1409,320,2209.2491569375884
1410,1485,5002.413752218063
1411,922,990.3494778074087
1412,39,2137.4308164725185
1413,86,2427.7246824491344
1414,1523,1399.8071135080359
1415,26,3387.5391712310425
1416,1262,3063.8601610981364
1417,998,1411.4398818987797
1418,413,168.29566713125496
1419,1064,3189.5350917080173
1420,1146,2874.0149409734254
1421,1427,1050.4647588819403
1422,738,2702.0814657393507
1423,578,1589.1148449572734
1424,1025,1608.509354936215
1425,369,1295.1891772788563
1426,461,3211.2792201160623
1427,226,1334.0278900177223
1428,501,2914.2843625706196
1429,827,552.7046149123103
1430,268,2451.0535774541063
1431,200,2765.500506240093
1432,341,1275.4693527204986
1433,1378,288.17342356752533
1434,1002,2605.2060236437433
1435,885,1074.6160731930863
1436,1107,3882.3340911127375
1437,940,3964.760847399441
1438,337,664.9189352854419
1439,1335,2182.6250539776543
1440,114,1667.7923870406125
1441,150,1766.4606391705624
1442,151,1245.8895136574251
1443,1376,2431.655371193516
1444,1474,3716.6495827956355
1445,1438,1469.3323808817036
1446,1525,2398.782875371869
1447,1198,3175.700639338654
1448,576,1225.6468630917993
1449,1329,2405.0680195903765
1450,777,2355.4758580266957
1451,775,3331.814395737411
1452,750,698.5503840174829
1453,549,5409.102553515648
1454,712,2362.6935069410997
1455,1361,813.7099409322241
1456,1160,3265.6990511529707
1457,1509,4516.8356639998565
1458,1280,2025.19200202626
1459,353,2287.6437777788065
1460,843,2611.53209470319
1461,980,3280.3149957133523
1462,430,3348.785496572242
1463,411,2869.1235447254526
1464,404,963.2644457886513
1465,255,1958.5872203884323
1466,734,4407.983641813817
1467,558,2230.241815216233
1468,993,1502.2041328291439
1469,769,1960.0689769222786
1470,1121,3812.9297222490527
1471,221,1394.7848408881114
1472,1326,4806.274377288064
1473,35,3341.8097211305126
1474,286,5139.564946726014
1475,1389,1741.8382452573192
1476,1328,1782.6198780718091
1477,1475,2354.303978838378
1478,180,4796.195978439484
1479,1200,5023.282246028517
1480,701,3227.642592703223
1481,678,1568.4913941421414
1482,449,2207.902638978045
1483,543,3539.161113841595
1484,695,1082.9113777437128
1485,1065,1018.1989119116411
1486,995,3713.5891243816864
1487,1446,499.30700715556713
1488,571,2845.505163485785
1489,651,2166.0429783319128
1490,954,3801.257314553853
1491,510,3739.1832106406287
1492,119,584.663572787178
1493,1404,546.0105248469395
1494,719,-822.2976461230105
1495,572,2581.0371268159174
1496,1163,355.41923785955305
1497,970,262.5536233306357
1498,780,3854.704143949604
1499,39,2452.6277875425008
1500,31,171.645343366446
1501,573,2277.184047361174
1502,295,1945.6706850978549
1503,839,5087.478435749734
1504,961,1978.1482775329919
1505,337,-221.68747303383088
1506,1286,2233.54637035907
1507,535,983.8250792105396
1508,1492,2565.484577808908
1509,300,2969.053076316804
1510,1486,320.6005059817121
1511,514,1867.452998441849
1512,1510,2968.1069641085955
1513,607,251.13734717259695
1514,891,1880.1521287263727
1515,97,2751.957678045535
1516,733,-1087.390492271476
1517,108,-309.8052821438764
1518,371,476.32948204495506
1519,194,1973.42286857286
1520,641,1598.9723592998048
1521,127,1044.4314067867858
1522,40,2409.311168483468
1523,63,2273.972412755357
1524,433,3041.20465694569
1525,164,769.8007990937126
1526,1086,1770.073678215787
1527,355,1519.195291616607
1528,116,641.5702290357017
1529,1308,2254.9257719318643
1530,430,2088.9510425976464
1531,839,2500.9982436570112
1532,1355,3352.067906601312
1533,1290,1156.3739905622456
1534,930,4045.7370720312706
1535,808,2357.559616002199
1536,179,2105.4653164081815
1537,53,2358.2912163154965
1538,318,2778.0935594507796
1539,675,1517.2319853369295
1540,1126,2818.8037813806745
1541,950,1839.3451667273198
1542,983,378.7332676184865
1543,513,2257.8702252791068
1544,287,766.1110834474816
1545,937,805.2199417851884
1546,39,3817.550150456382
1547,680,-327.46470138662016
1548,248,4336.4311938058345
1549,1117,2410.778194832145
1550,918,2731.1305041278415
1551,961,1691.3622006098044
1552,981,2270.5377355441665
1553,1104,2820.4159906663176
1554,1415,2590.4736594375213
1555,584,2025.2187195908014
1556,491,2662.3728053545733
1557,802,2008.020571097824
1558,83,552.1729224095475
1559,469,3701.366766529221
1560,247,2126.983849360518
1561,390,657.1436892648612
1562,865,1218.3149364245678
1563,346,1969.5007522785504
1564,1428,1235.0032756123687
1565,1458,1348.9639028994693
1566,163,3796.3183874570655
1567,175,2707.733125758979
1568,181,1351.9172681761934
1569,1300,3314.2939299025825
1570,127,2031.648478466535
1571,368,4770.557227056468
1572,778,1616.1654696709443
1573,1473,2543.3976710189713
1574,1524,325.9910589362621
1575,847,3761.9865236014953
1576,573,2229.978244347191
1577,380,2157.1051358920126
1578,1023,2012.1612305987169
1579,309,575.545754700981
1580,374,1721.767936553119
1581,172,3731.0357253665447
1582,855,3061.089199249998
1583,1401,1651.1701465051224
1584,275,2731.063970222043
1585,223,3252.4366948558013
1586,63,2444.759460589157
1587,1062,1486.7317160073094
1588,377,2082.4606481238256
1589,1178,2187.971796291607
1590,410,2132.2737753742044
1591,418,2843.995958883746
1592,1303,2566.6578429109054
1593,598,1626.111075193176
1594,1328,1632.310085715893
1595,94,1374.7291498209029
1596,894,3271.0959459978963
1597,26,4040.8272922923857
1598,1185,2685.6738905005964
1599,1178,2883.145914776073
1600,838,3196.147678428642
1601,1434,1689.805456733125
1602,1239,1990.3652218704997
1603,1003,2740.8630879743664
1604,1188,2874.907331117715
1605,75,1583.4942230513475
1606,190,5070.94184505554
1607,1190,2969.469800744578
1608,635,2758.7985200379776
1609,1182,851.5392078824839
1610,1390,2509.6601384713317
1611,531,-678.1123421244251
1612,120,2146.5321351562984
1613,1349,4006.501903529949
1614,1152,259.4771228868153
1615,468,2973.3433245224355
1616,47,-1200.466374636268
1617,620,1499.4143916718153
1618,738,3035.5501363112294
1619,341,574.9713265421015
1620,318,1978.2339397545634
1621,619,3477.829429079898
1622,255,3747.3472562962074
1623,1338,2434.874286363141
1624,1298,3034.1925424870956
1625,1103,2195.454547817963
1626,426,3684.0918714558634
1627,1031,2427.923255951678
1628,849,2815.628133660611
1629,646,-552.6068472115076
1630,1301,4548.698768348078
1631,1398,3327.5028428899655
1632,810,1726.8522963022428
1633,359,579.7887074629325
1634,1464,3964.908561631912
1635,943,1751.8968678905153
1636,476,3566.309917182591
1637,925,596.8195443379182
1638,1309,4109.273963796453
1639,55,2974.80220829824
1640,232,2879.043332210789
1641,795,2738.653233938588
1642,762,378.4977373668289
1643,1091,2375.748367166638
1644,517,1770.2366329777055
1645,991,4201.108232699311
1646,1082,1607.9726885253608
1647,1522,3719.258379797872
1648,681,638.6398625345605
1649,39,2770.90483346896
1650,706,1483.3973013320888
1651,1233,184.65332227975387
1652,1343,525.1096307369171
1653,958,2625.6614132604004
1654,917,3168.8526770121803
1655,1379,1384.2515681356103
1656,736,1591.4949490364174
1657,1459,906.5307462692431
1658,653,1836.3897748639943
1659,415,513.8801935439174
1660,773,2687.1282334802313
1661,66,2050.9564521985144
1662,951,3633.554795669885
1663,643,1731.0959052389294
1664,1419,48.23106963917735
1665,1498,2483.357361387651
1666,1301,3881.786456541445
1667,718,1020.5434776359521
1668,956,3402.695756883038
1669,1137,1992.376887524019
1670,347,2731.0748737640356
1671,1146,2899.380038314625
1672,1285,2034.9034978721397
1673,546,1264.8736462262882
1674,581,910.0310305097314
1675,566,3806.900206638939
1676,73,-235.50445699468173
1677,808,2303.705750852923
1678,1201,1220.9950734164963
1679,689,4492.311234777953
1680,1315,1540.4916939584068
1681,616,2368.2201819069846
1682,1395,3002.890539276342
1683,1471,1145.4662498717466
1684,276,609.2996665568667
1685,336,2537.622628033571
1686,988,3000.0271216199903
1687,211,2481.4756577927233
1688,1344,1121.74303356694
1689,1223,423.23358783523645
1690,490,1244.252640306389
1691,404,390.9548127421035
1692,950,1558.8178474467973
1693,366,3580.22645425946
1694,1048,1449.817142618655
1695,910,965.1570189769623
1696,15,1977.8315793541938
1697,370,2776.132210018169
1698,1050,1591.0727939807061
1699,1152,913.474270607469
1700,1027,3113.8117430203642
1701,1074,1976.3531975337014
1702,350,2159.122568868536
1703,156,1757.7130687515196
1704,440,1829.8762116341481
1705,1417,1336.9091391253219
1706,1114,3587.4191112964386
1707,365,2842.993774303042
1708,868,3526.867825279384
1709,852,1852.6444868646236
1710,948,-117.85225294022939
1711,271,1536.329745930791
1712,822,3299.706750879322
1713,811,1460.124296816853
1714,670,4239.9663237782515
1715,1368,2153.1884835730175
1716,693,3971.493436579189
1717,331,2642.501783500386
1718,165,1012.174187440783
1719,1116,776.5111190990415
1720,168,2797.429598643654
1721,370,2180.2729040215586
1722,339,2629.2847925139636
1723,78,1758.9629544179393
1724,811,3224.230232339521
1725,587,2122.1198514813254
1726,9,4443.057685025831
1727,265,3456.441616271058
1728,352,2227.229966320769
1729,919,1835.3544159337976
1730,1541,2985.7192200036675
1731,332,3974.1928046559046
1732,826,1777.4552784110979
1733,1309,1524.673832927058
1734,1208,1197.1301689374918
1735,1339,2883.841267081529
1736,391,1935.9554665377277
1737,1408,1211.6290497979667
1738,1075,1232.5511377932257
1739,1521,3119.332616804931
1740,1259,408.0766657493896
1741,493,1586.1217718287621
1742,417,1791.8470994189188
1743,623,2283.491885677297
1744,1065,-590.6464612097393
1745,1110,2478.84830153517
1746,1353,285.09662999365037
1747,556,2856.6972849730814
1748,1258,2161.379448851399
1749,76,2321.5012066624836
1750,1374,4398.631900741029
1751,31,1895.132691584156
1752,284,2452.4538634866462
1753,195,3639.7316949600668
1754,129,1744.0302141397983
1755,752,1262.1358646989497
1756,1256,2602.600230680155
1757,920,2741.6037619005942
1758,1437,1403.9661232259618
1759,362,1901.1220607077526
1760,624,4458.71989591569
1761,1149,2864.2489602507117
1762,360,1908.9781686885094
1763,933,3011.878539784742
1764,641,2098.6141752938024
1765,1460,2934.6869621128685
1766,476,4170.036343793567
1767,1120,1386.6433946367074
1768,836,1935.723152881395
1769,1155,3836.2121133105397
1770,1255,2769.4099080563788
1771,1516,3536.7973056991855
1772,618,3007.123790624469
1773,498,3846.306665659087
1774,1489,3013.723858153378
1775,271,3215.243550816897
1776,554,2430.5520639521733
1777,1354,2410.2039204203743
1778,227,2863.3365921797536
1779,55,4410.051853461569
1780,1212,1137.497059644898
1781,230,2389.267255811805
1782,844,1345.6592176760937
1783,1411,-460.62366795812386
1784,1397,3074.8344662978893
1785,789,1223.2433751929625
1786,693,3011.4750107449895
1787,567,1018.1172703518246
1788,962,2828.0047865529536
1789,1071,1976.0251414678946
1790,1016,-1.568702454517279
1791,441,2268.555825430109
1792,1055,3758.764859386191
1793,573,1866.1108515814935
1794,585,1970.1936900906953
1795,1440,2327.077656960481
1796,512,3413.2225571817894
1797,1123,1894.8387218936937
1798,946,1567.8067802477249
1799,915,1344.5293152004365
1800,1231,1892.9528089838127
1801,1090,5089.819040919554
1802,131,1232.6345323001883
1803,511,1306.916896595299
1804,166,3185.069832713282
1805,524,1814.4688577752563
1806,808,2105.932613136372
1807,1445,1945.839321288639
1808,422,1304.27209675335
1809,10,3412.5760975253784
1810,1051,1893.418913270701
1811,803,2587.035876321012
1812,333,-822.9106479965662
1813,814,3085.528624716156
1814,304,1880.7504428463894
1815,670,2295.205024624924
1816,953,826.8375718329066
1817,947,3219.549651960349
1818,960,3189.7818877708464
1819,271,110.77380846947517
1820,1419,2988.6811072844707
1821,788,1366.995598987624
1822,814,3291.6152112508894
1823,68,-980.1719767105665
1824,404,662.264145771042
1825,1347,1441.1771356174709
1826,831,1400.1708220845007
1827,1105,2458.1274718369273
1828,507,2652.5361682493035
1829,119,1296.8954189875863
1830,426,2067.8957694017404
1831,1078,2281.2103420453645
1832,1116,1624.8366676045894
1833,246,656.5513405655388
1834,1467,4568.054647865069
1835,535,1362.7047320020688
1836,202,-20.017831392688095
1837,593,5016.727696461705
1838,1057,2810.940040553373
1839,577,3134.987658584732
1840,1121,3723.1156994354783
1841,515,1946.5300800124955
1842,836,2365.180689297525
1843,403,1911.816236383514
1844,877,2156.4789485305305
1845,542,1116.6549558624952
1846,325,2850.7153649737406
1847,1400,1292.2057831593443
1848,949,1444.5641625021403
1849,1521,2999.6120798624256
1850,510,2923.649652304001
1851,1254,3258.4234240731744
1852,740,2224.344603299525
1853,1114,3704.846495450029
1854,672,2789.834337391972
1855,1046,871.9138480316074
1856,1532,2293.017947529422
1857,585,-1100.7189357739303
1858,847,4247.472565366452
1859,532,2529.7238368126414
1860,49,949.203029483187
1861,761,3388.92392669057
1862,1004,2726.6995054131016
1863,576,1634.520847983315
1864,406,3610.2282874881553
1865,156,1629.4343811282429
1866,1093,2471.576316273296
1867,1288,2035.2455223395732
1868,59,564.3354040485669
1869,1310,964.6714198661816
1870,506,1830.3225811211137
1871,319,2288.8734527933416
1872,762,-431.631192035547
1873,944,853.7170525112547
1874,365,3506.6197672082503
1875,1139,1353.827414374979
1876,629,4242.3693778003
1877,488,3479.4303044892918
1878,864,1762.5167481190288
1879,298,1892.9642624565772
1880,1065,915.6971360069315
1881,672,2736.364587886111
1882,1441,1801.0469983198414
1883,1450,2410.289778526983
1884,1471,1437.0944480682024
1885,72,-467.893227445667
1886,239,3098.6206084772907
1887,913,812.5475523504215
1888,238,3256.380484743448
1889,923,329.0096492433049
1890,888,544.7621917193956
1891,1151,3326.012545624689
1892,1103,1708.7562199694207
1893,22,1582.4981926794321
1894,446,250.38519510855303
1895,881,3703.3541293891526
1896,790,1351.8509703172153
1897,731,3865.437525611115
1898,314,1278.8480006286131
1899,631,3403.486686216968
1900,1215,3332.335606715554
1901,1467,2531.286533996547
1902,1379,-342.5403992450374
1903,731,3783.631147117097
1904,1277,1967.8399447858415
1905,122,2560.860921049654
1906,1406,5172.685643587183
1907,566,3805.3513153057197
1908,812,3107.52509004411
1909,1251,2421.841037873531
1910,1433,2569.082969995386
1911,821,1183.6109277128921
1912,767,3665.9279117136434
1913,619,2000.2416021305548
1914,780,3623.337180249399
1915,572,1517.715448795479
1916,1515,1367.6150330759488
1917,720,3317.998542390322
1918,993,1846.863363865869
1919,475,-526.0968456499259
1920,594,1676.3431660952597
1921,147,1950.5216032874328
1922,153,2301.4118538732487
1923,1044,3668.968729605834
1924,1410,3029.5582279414134
1925,1431,1683.2616572893307
1926,1202,2734.1734508665754
1927,670,3706.946582533002
1928,694,1231.4105781773937
1929,957,1635.0565569872283
1930,185,3166.48072208866
1931,316,-238.18874099487084
1932,96,3848.135299393806
1933,1034,884.9923030885143
1934,875,4273.44612527808
1935,355,2952.1962296854776
1936,1089,1946.0130505123766
1937,1268,2847.540231648288
1938,857,1172.2245690087198
1939,100,283.9627080638438
1940,1285,1328.9442772642674
1941,323,1317.0817551645991
1942,251,2123.9182302645963
1943,971,1793.3213590597957
1944,1284,556.903815485317
1945,973,531.658047022132
1946,1055,4828.805298847627
1947,960,2983.8829620561787
1948,254,1692.0171803926028
1949,1459,194.8965573893379
1950,75,785.3508195484742
1951,1384,1998.3308460175872
1952,900,3110.8068609479938
1953,753,765.4446088225964
1954,806,1665.3438828782623
1955,1036,790.1711295043356
1956,467,2546.7569921578292
1957,895,3163.6418490360215
1958,173,665.5115533451121
1959,257,168.67247070785788
1960,538,4034.7400994453287
1961,140,1893.79877553279
1962,1340,1882.6476493166206
1963,1530,2769.4969872782017
1964,124,3514.165493923437
1965,823,667.5433626662784
1966,348,1015.7318650067668
1967,934,2406.175257130921
1968,817,1540.2913146532696
1969,338,1035.089729587608
1970,588,232.86713885690233
1971,846,1776.5528265588223
1972,499,83.59072518806943
1973,346,456.63785850214435
1974,1029,-98.0675847114976
1975,1014,1033.6583800474477
1976,260,1253.7820458624778
1977,1520,3118.417062999872
1978,1444,3122.9429609367694
1979,1016,3007.600633613087
1980,349,1165.7481152955647
1981,402,4120.493034991019
1982,1020,1940.1642092121788
1983,484,1363.356041528767
1984,520,1394.504778738256
1985,671,3127.5758873786476
1986,1180,2451.4823428782533
1987,242,306.0977383495533
1988,185,3280.6054821837156
1989,1242,1269.8363029013376
1990,52,2976.586835959484
1991,724,2170.819018276448
1992,1318,2413.6902427445916
1993,619,2064.9993467359195
1994,1413,4264.690845786041
1995,1510,2266.6004989894323
1996,642,3768.633358762341
1997,1310,215.29302668160335
1998,914,2118.8553279392795
1999,1380,1377.5252018089982
2000,1066,2845.0538113807256
2001,734,2732.278177226923
2002,559,820.5515202555384
2003,1221,2387.153352472805
2004,1505,3414.398263274746
2005,1105,2836.93763839506
2006,15,2006.2518903686318
2007,1476,2621.7350492655546
2008,1392,2946.7802705940353
2009,263,2317.3444476909785
2010,97,1478.9745319012495
2011,1301,4123.324794971622
2012,327,333.9233329896074
2013,56,303.1821699508878
2014,1089,2551.5944291732026
2015,1420,2717.281993824398
2016,329,1096.0342876006657
2017,779,1685.7219432121242
2018,881,4050.9986985492774
2019,1212,-1001.5173694705313
2020,871,2815.3468503977715
2021,240,1885.3476918043166
2022,1167,3374.016851547845
2023,514,1565.6460509602198
2024,1041,262.2725578401228
2025,1226,3130.571806032372
2026,830,2669.0586561051273
2027,662,363.9375334114061
2028,336,4214.053868594518
2029,981,3242.5506830061872
2030,1082,2072.411919880024
2031,978,1852.4147120274133
2032,326,4164.383544709715
2033,1504,1174.4267024408796
2034,204,2890.235564290678
2035,720,1825.390976836919
2036,156,3438.0161610001965
2037,83,824.8445984064915
2038,459,1420.752628525231
2039,1242,2493.2654166951165
2040,1402,2000.620759807624
2041,228,1959.235577871083
2042,51,1389.8271032766602
2043,102,3859.8372954579067
2044,811,1597.4138218398289
2045,937,180.75272670809
2046,55,3393.8949661054617
2047,91,2963.5580887979163
2048,394,2084.9781435247482
2049,1351,2406.4056460298493
2050,1000,2139.9561791406236
2051,1061,1742.5230817622846
2052,1378,698.714223767161
2053,159,2617.3254410822833
2054,1257,3527.1289519161996
2055,377,331.4789175768151
2056,459,973.0522297731109
2057,1200,2433.7223606331104
2058,1215,2982.558525321679
2059,1379,667.1786715870217
2060,159,3014.2478194977207
2061,1348,2429.3928845199457
2062,486,5024.947752338292
2063,422,922.8066592398495
2064,887,1788.530077470326
2065,8,479.89007224508305
2066,769,191.6274184348863
2067,541,523.8466617778745
2068,950,2179.6034172718587
2069,1028,2818.8451456981024
2070,863,2549.0417124081273
2071,1090,4104.2260520414275
2072,789,868.5903625985579
2073,1351,1694.1998921785612
2074,878,2359.9589702542803
2075,1230,1726.6903099570322
2076,351,1306.0271246789966
2077,1064,4237.398243901716
2078,1394,2893.387000999244
2079,1441,1462.2828067775413
2080,1062,1473.5131309628227
2081,991,3366.827951269093
2082,838,194.66763280111127
2083,626,764.1924836407047
2084,1533,1578.4056493687217
2085,1500,1445.3013207377458
2086,1015,3161.833945931988
2087,1524,208.65669351290535
2088,1042,3452.1392724967814
2089,1081,1668.9414746119041
